,Trip,Latitude[deg],Vehicle Speed[km/h],Air Conditioning Power[Watts],Heater Power[Watts],Power drained(kW),Longitude[deg],Nos
401,1625,42.28342083,30.6799984,0,0,19.15,-83.74656944,1
402,1625,42.28344389,44.5399971,0,0,-3.775,-83.74527167,1
403,1625,42.28344389,44.5399971,0,0,-3.76,-83.74527167,1
404,1625,42.28344389,44.5399971,0,0,-3.196,-83.74527167,1
405,1625,42.28344389,44.61999893,0,0,-3.76,-83.74527167,1
406,1625,42.28344389,44.68999863,0,0,-3.76,-83.74527167,1
407,1625,42.28344389,44.68999863,0,0,-3.196,-83.74527167,1
408,1625,42.28344389,45.11000061,0,0,-3.775,-83.74527167,1
409,1625,42.2834575,42.55999756,0,0,-1.32125,-83.74572417,1
410,1625,42.2834575,42.55999756,0,0,13.77875,-83.74572417,1
411,1625,42.2834575,45.11000061,0,0,-3.775,-83.74572417,1
412,1625,42.2834575,45.11000061,0,0,-3.20875,-83.74572417,1
413,1625,42.2834575,45.11000061,0,0,-1.32125,-83.74572417,1
414,1625,42.28346056,30.6799984,0,0,12.639,-83.74618583,1
415,1625,42.28346056,30.6799984,0,0,19.15,-83.74618583,1
416,1625,42.28346056,36.04000092,0,0,12.4575,-83.74618583,1
417,1625,42.28346056,36.04000092,0,0,12.639,-83.74618583,1
418,1625,42.28346056,39.55999756,0,0,12.4575,-83.74618583,1
419,1625,42.28346056,39.55999756,0,0,13.77875,-83.74618583,1
420,1625,42.28350333,27.01000023,400,0,7.03925,-83.73573611,1
421,1625,42.28350333,27.01000023,400,0,9.132,-83.73573611,1
422,1625,42.28350333,28.26000023,400,0,7.03925,-83.73573611,1
423,1625,42.28350333,30.89999962,400,0,8.868,-83.73573611,1
424,1625,42.28350333,30.89999962,400,0,9.132,-83.73573611,1
425,1625,42.28350333,30.89999962,400,0,10.90025,-83.73573611,1
426,1625,42.28350333,36.27000046,400,0,10.90025,-83.73573611,1
427,1625,42.28379083,36.27000046,400,0,10.90025,-83.7357525,1
428,1625,42.28379083,41.45000076,400,0,-8.68325,-83.7357525,1
429,1625,42.28379083,41.45000076,400,0,10.90025,-83.7357525,1
430,1625,42.28379083,45.63999939,400,0,-18.65975,-83.7357525,1
431,1625,42.28379083,45.63999939,400,0,-8.68325,-83.7357525,1
432,1625,42.28379083,47.93999863,400,0,-18.65975,-83.7357525,1
433,1625,42.28412861,47.93999863,400,0,-19.5835,-83.73578167,1
434,1625,42.28412861,49.06999969,400,0,-19.5835,-83.73578167,1
435,1625,42.28412861,49.80999756,400,0,-19.5835,-83.73578167,1
436,1625,42.28412861,49.80999756,400,0,-17.18175,-83.73578167,1
437,1625,42.28412861,50.64999771,400,0,-17.18175,-83.73578167,1
438,1625,42.28446722,50.64999771,400,0,-19.02925,-83.7357525,1
439,1625,42.28446722,50.64999771,400,0,-17.18175,-83.7357525,1
440,1625,42.28446722,51.40999985,400,0,-23.648,-83.7357525,1
441,1625,42.28446722,51.40999985,400,0,-23.488,-83.7357525,1
442,1625,42.28446722,51.70999908,400,0,-21.0615,-83.7357525,1
443,1625,42.28446722,51.70999908,400,0,-19.02925,-83.7357525,1
444,1625,42.28446722,52.25999832,400,0,-23.648,-83.7357525,1
445,1625,42.28446722,52.25999832,400,0,-21.0615,-83.7357525,2
446,1625,42.28481472,49.54999924,400,0,-14.8635,-83.73564528,1
447,1625,42.28481472,49.64999771,400,0,-14.8635,-83.73564528,1
448,1625,42.28481472,50.31999969,400,0,-21.286,-83.73564528,1
449,1625,42.28481472,50.31999969,400,0,-14.8635,-83.73564528,1
450,1625,42.28481472,51.40999985,400,0,-23.488,-83.73564528,1
451,1625,42.28481472,51.40999985,400,0,-21.286,-83.73564528,1
452,1625,42.28515083,43.77000046,400,0,-30.68475,-83.73544528,1
453,1625,42.28515083,47.25999832,400,0,-30.68475,-83.73544528,1
454,1625,42.28515083,47.25999832,400,0,-19.9545,-83.73544528,1
455,1625,42.28515083,47.25999832,400,0,-19.451,-83.73544528,1
456,1625,42.28515083,49.38999939,400,0,-19.451,-83.73544528,1
457,1625,42.28515083,49.54999924,400,0,-19.451,-83.73544528,1
458,1625,42.28515083,49.54999924,400,0,-14.8635,-83.73544528,1
459,1625,42.28538528,29.45999908,400,0,-17.13075,-83.73516833,1
460,1625,42.28538528,34.68000031,400,0,-33.5085,-83.73516833,1
461,1625,42.28538528,34.68000031,400,0,-17.13075,-83.73516833,1
462,1625,42.28538528,39.52999878,400,0,-33.5085,-83.73516833,1
463,1625,42.28538528,39.52999878,400,0,-28.614,-83.73516833,1
464,1625,42.28538528,43.77000046,400,0,-30.68475,-83.73516833,1
465,1625,42.28538528,43.77000046,400,0,-28.614,-83.73516833,1
466,1625,42.285525,22.80999947,400,0,-24.505,-83.73497167,1
467,1625,42.285525,25.84000015,400,0,-24.505,-83.73497167,1
468,1625,42.285525,25.84000015,400,0,-11.1215,-83.73497167,1
469,1625,42.285525,26.80999947,400,0,-11.1215,-83.73497167,1
470,1625,42.285525,26.80999947,400,0,-6.409,-83.73497167,1
471,1625,42.285525,29.45999908,400,0,-17.13075,-83.73497167,1
472,1625,42.285525,29.45999908,400,0,-6.4005,-83.73497167,1
473,1625,42.28560389,7.149999619,350,0,-19.604,-83.73483694,1
474,1625,42.28560389,7.149999619,350,0,-1.137,-83.73483694,1
475,1625,42.28560389,7.149999619,350,0,-1.131,-83.73483694,1
476,1625,42.28560389,7.149999619,400,0,-19.604,-83.73483694,1
477,1625,42.28560389,15.79999924,400,0,-19.604,-83.73483694,1
478,1625,42.28560389,22.80999947,400,0,-24.505,-83.73483694,1
479,1625,42.28560389,22.80999947,400,0,-19.604,-83.73483694,1
480,1625,42.28564028,0.0,350,0,-1.137,-83.73481472,3
481,1625,42.28564028,0.0,350,0,-0.9475,-83.73481472,3
482,1625,42.28572333,0.0,350,0,-1.137,-83.73470556,1
483,1625,42.28572333,0.0,350,0,-1.1355,-83.73470556,2
484,1625,42.28572333,0.0,350,0,-0.9475,-83.73470556,1
485,1625,42.28572333,0.0,350,0,-0.94625,-83.73470556,1
486,1625,42.28572333,0.0,350,0,-0.56775,-83.73470556,1
487,1625,42.28572333,0.0,350,0,-0.379,-83.73470556,1
488,1625,42.28572333,0.0,350,0,-0.3785,-83.73470556,1
489,1625,42.28572333,0.0,350,0,0.94625,-83.73470556,2
490,1625,42.28572333,0.0,350,0,0.9525,-83.73470556,1
491,1625,42.28572333,4.989999771,350,0,0.9525,-83.73470556,1
492,1625,42.28572333,4.989999771,350,0,5.715,-83.73470556,1
493,1625,42.28572333,9.979999542,350,0,5.715,-83.73470556,1
494,1625,42.28572333,9.979999542,350,0,11.811,-83.73470556,1
495,1625,42.28572333,16.59000015,350,0,11.811,-83.73470556,1
496,1625,42.28581528,16.59000015,350,0,6.477,-83.73451278,1
497,1625,42.28581528,16.59000015,350,0,11.811,-83.73451278,1
498,1625,42.28581528,23.68000031,350,0,6.477,-83.73451278,2
499,1625,42.28581528,23.68000031,350,0,7.8105,-83.73451278,1
500,1625,42.28581528,27.87999916,350,0,7.8105,-83.73451278,1
501,1625,42.28581528,27.87999916,350,0,9.3345,-83.73451278,1
502,1625,42.28581528,31.59999847,350,0,9.3345,-83.73451278,1
503,1625,42.28596306,31.59999847,350,0,9.3345,-83.7342025,1
504,1625,42.28596306,31.59999847,350,0,10.8585,-83.7342025,1
505,1625,42.28596306,35.13000107,350,0,10.287,-83.7342025,1
506,1625,42.28596306,35.13000107,350,0,10.8585,-83.7342025,1
507,1625,42.28596306,38.89999771,350,0,9.072,-83.7342025,1
508,1625,42.28596306,38.89999771,350,0,10.287,-83.7342025,1
509,1625,42.28596306,42.56999969,350,0,9.072,-83.7342025,1
510,1625,42.28615583,42.56999969,350,0,9.072,-83.73379028,1
511,1625,42.28615583,42.56999969,350,0,9.639,-83.73379028,1
512,1625,42.28615583,49.45999908,350,0,5.292,-83.73379028,1
513,1625,42.28615583,49.45999908,350,0,9.639,-83.73379028,1
514,1625,42.28615583,52.93000031,350,0,5.292,-83.73379028,1
515,1625,42.28615583,52.93000031,350,0,6.426,-83.73379028,1
516,1625,42.28615583,55.98999786,350,0,6.426,-83.73379028,1
517,1625,42.28636528,55.98999786,350,0,6.426,-83.73329694,1
518,1625,42.28636528,55.98999786,350,0,8.505,-83.73329694,1
519,1625,42.28636528,59.39999771,350,0,3.477,-83.73329694,1
520,1625,42.28636528,59.39999771,350,0,8.235,-83.73329694,1
521,1625,42.28636528,59.39999771,350,0,8.505,-83.73329694,1
522,1625,42.28636528,62.23999786,350,0,-10.614,-83.73329694,1
523,1625,42.28636528,62.23999786,350,0,3.477,-83.73329694,1
524,1625,42.28636528,63.61999893,350,0,-10.614,-83.73329694,1
525,1625,42.28661361,57.30999756,350,0,-28.237,-83.73257389,1
526,1625,42.28661361,59.52999878,350,0,-29.546,-83.73257389,1
527,1625,42.28661361,59.52999878,350,0,-28.914,-83.73257389,1
528,1625,42.28661361,59.52999878,350,0,-28.237,-83.73257389,1
529,1625,42.28661361,61.88999939,350,0,-31.11,-83.73257389,1
530,1625,42.28661361,61.88999939,350,0,-28.914,-83.73257389,1
531,1625,42.28661361,63.61999893,350,0,-14.274,-83.73257389,1
532,1625,42.28661361,63.61999893,350,0,-10.614,-83.73257389,1
533,1625,42.28661361,63.68999863,350,0,-31.11,-83.73257389,1
534,1625,42.28661361,63.68999863,350,0,-14.274,-83.73257389,1
535,1625,42.2866975,55.13999939,350,0,-17.204,-83.73219639,1
536,1625,42.2866975,55.13999939,350,0,-10.472,-83.73219639,1
537,1625,42.2866975,57.30999756,350,0,-28.237,-83.73219639,1
538,1625,42.2866975,57.30999756,350,0,-17.204,-83.73219639,1
539,1625,42.28679944,54.65999985,350,0,-10.472,-83.73165917,1
540,1625,42.28679944,54.65999985,350,0,-8.041,-83.73165917,1
541,1625,42.28679944,55.13999939,350,0,-10.472,-83.73165917,1
542,1625,42.28679944,55.18000031,350,0,-9.163,-83.73165917,1
543,1625,42.28679944,55.18000031,350,0,-8.041,-83.73165917,1
544,1625,42.28679944,56.18999863,350,0,-9.163,-83.73165917,1
545,1625,42.28679944,56.18999863,350,0,-9.0895,-83.73165917,1
546,1625,42.28685944,56.18999863,350,0,-11.3155,-83.73110333,1
547,1625,42.28685944,57.29999924,350,0,-20.5905,-83.73110333,1
548,1625,42.28685944,57.29999924,350,0,-11.3155,-83.73110333,1
549,1625,42.28685944,57.45999908,350,0,-24.486,-83.73110333,1
550,1625,42.28685944,57.97999954,350,0,-24.486,-83.73110333,1
551,1625,42.28685944,57.97999954,350,0,-20.5905,-83.73110333,1
552,1625,42.28696556,54.46999741,350,0,-11.5475,-83.73036028,1
553,1625,42.28696556,54.66999817,350,0,-14.71375,-83.73036028,1
554,1625,42.28696556,54.66999817,350,0,-11.5475,-83.73036028,1
555,1625,42.28696556,54.87999725,350,0,-15.08625,-83.73036028,1
556,1625,42.28696556,54.87999725,350,0,-15.0255,-83.73036028,1
557,1625,42.28696556,54.87999725,350,0,-14.71375,-83.73036028,1
558,1625,42.28696556,56.39999771,350,0,-31.164,-83.73036028,1
559,1625,42.28696556,56.39999771,350,0,-15.0255,-83.73036028,1
560,1625,42.28696556,57.45999908,350,0,-31.164,-83.73036028,1
561,1625,42.2870775,54.46999741,350,0,-11.5475,-83.72982111,1
562,1625,42.2870775,54.46999741,350,0,-2.79375,-83.72982111,1
563,1625,42.2870775,54.62999725,350,0,-9.685,-83.72982111,1
564,1625,42.2870775,54.62999725,350,0,-2.79375,-83.72982111,1
565,1625,42.2870775,55.34999847,350,0,-20.0605,-83.72982111,1
566,1625,42.2870775,55.77000046,350,0,-19.7425,-83.72982111,1
567,1625,42.2870775,55.77000046,350,0,-9.685,-83.72982111,1
568,1625,42.28715944,53.13999939,350,0,-8.327,-83.72929,1
569,1625,42.28715944,53.13999939,350,0,-4.1635,-83.72929,1
570,1625,42.28715944,53.37999725,350,0,-4.1635,-83.72929,1
571,1625,42.28715944,53.84999847,350,0,-17.97875,-83.72929,1
572,1625,42.28715944,53.84999847,350,0,-8.327,-83.72929,1
573,1625,42.28715944,55.34999847,350,0,-20.0605,-83.72929,2
574,1625,42.28715944,55.34999847,350,0,-17.97875,-83.72929,1
575,1625,42.28718361,53.37999725,350,0,-4.1635,-83.72874667,1
576,1625,42.28718361,53.37999725,350,0,-1.70325,-83.72874667,1
577,1625,42.28718361,53.98999786,350,0,-1.70325,-83.72874667,1
578,1625,42.28718361,53.98999786,350,0,7.30275,-83.72874667,1
579,1625,42.28718361,55.84999847,350,0,7.30275,-83.72874667,1
580,1625,42.28718361,55.84999847,350,0,12.733,-83.72874667,1
581,1625,42.28719361,58.46999741,350,0,12.733,-83.72818667,1
582,1625,42.28719361,62.18000031,350,0,-7.67725,-83.72818667,1
583,1625,42.28719361,62.18000031,350,0,12.733,-83.72818667,1
584,1625,42.28719361,65.98999786,350,0,-7.67725,-83.72818667,1
585,1625,42.28720361,65.98999786,350,0,-7.67725,-83.727545,1
586,1625,42.28720361,67.18000031,350,0,-9.15075,-83.727545,1
587,1625,42.28720361,67.18000031,350,0,-7.67725,-83.727545,1
588,1625,42.28720361,67.18000031,350,0,-7.65675,-83.727545,1
589,1625,42.28720361,67.75,350,0,-17.928,-83.727545,1
590,1625,42.28720361,67.75,350,0,-9.15075,-83.727545,1
591,1625,42.28720361,67.98999786,350,0,-17.928,-83.727545,1
592,1625,42.28720778,66.13999939,350,0,-15.12,-83.72691167,1
593,1625,42.28720778,66.13999939,350,0,-14.94,-83.72691167,1
594,1625,42.28720778,66.90000153,350,0,-17.36775,-83.72691167,1
595,1625,42.28720778,66.90000153,350,0,-14.94,-83.72691167,1
596,1625,42.28720778,67.54000092,350,0,-17.928,-83.72691167,1
597,1625,42.28720778,67.54000092,350,0,-17.36775,-83.72691167,1
598,1625,42.28720778,67.98999786,350,0,-17.928,-83.72691167,1
599,1625,42.28722278,63.09000015,350,0,-11.529,-83.72627611,1
600,1625,42.28722278,64.11000061,350,0,-13.419,-83.72627611,1
601,1625,42.28722278,64.11000061,350,0,-11.529,-83.72627611,1
602,1625,42.28722278,65.15999603,350,0,-13.419,-83.72627611,1
603,1625,42.28722278,66.13999939,350,0,-15.12,-83.72627611,1
604,1625,42.28722278,66.13999939,350,0,-13.419,-83.72627611,1
605,1625,42.2872375,62.09999847,350,0,-11.529,-83.72566639,1
606,1625,42.2872375,62.09999847,350,0,-1.701,-83.72566639,1
607,1625,42.2872375,62.18999863,350,0,-1.701,-83.72566639,1
608,1625,42.2872375,62.18999863,350,0,-1.68975,-83.72566639,1
609,1625,42.2872375,62.18999863,350,0,-0.93875,-83.72566639,1
610,1625,42.2872375,62.69999695,350,0,-0.93875,-83.72566639,1
611,1625,42.2872375,63.09000015,350,0,-11.529,-83.72566639,1
612,1625,42.28725361,62.69999695,350,0,-0.93875,-83.72505417,1
613,1625,42.28725361,63.20999908,350,0,-6.94675,-83.72505417,1
614,1625,42.28725361,63.20999908,350,0,-0.93875,-83.72505417,1
615,1625,42.28725361,63.65999985,350,0,-6.94675,-83.72505417,1
616,1625,42.28725361,63.82999802,350,0,-6.94675,-83.72505417,1
617,1625,42.28727194,60.46999741,350,0,-12.663,-83.72443861,1
618,1625,42.28727194,62.07999802,350,0,-12.663,-83.72443861,1
619,1625,42.28727194,62.97999954,350,0,-12.663,-83.72443861,1
620,1625,42.28727194,62.97999954,350,0,-7.749,-83.72443861,1
621,1625,42.28727194,62.97999954,350,0,-7.69775,-83.72443861,1
622,1625,42.28727194,63.65999985,350,0,-7.69775,-83.72443861,1
623,1625,42.28727194,63.65999985,350,0,-6.94675,-83.72443861,1
624,1625,42.28730083,59.72999954,350,0,-2.256,-83.72385417,1
625,1625,42.28730083,60.09999847,350,0,-6.426,-83.72385417,1
626,1625,42.28730083,60.09999847,350,0,-5.67,-83.72385417,1
627,1625,42.28730083,60.46999741,350,0,-12.663,-83.72385417,1
628,1625,42.28730083,60.46999741,350,0,-6.426,-83.72385417,1
629,1625,42.28730083,60.55999756,350,0,-5.67,-83.72385417,1
630,1625,42.28730083,60.55999756,350,0,-2.268,-83.72385417,1
631,1625,42.28733056,59.72999954,350,0,-2.256,-83.72326611,1
632,1625,42.28733056,60.43000031,350,0,-2.444,-83.72326611,1
633,1625,42.28733056,60.43000031,350,0,-2.256,-83.72326611,1
634,1625,42.28733056,61.21999741,350,0,-2.444,-83.72326611,1
635,1625,42.28735417,61.66999817,350,0,-7.708,-83.72267111,1
636,1625,42.28735417,61.66999817,350,0,-2.444,-83.72267111,1
637,1625,42.28735417,61.69999695,350,0,-9.1875,-83.72267111,1
638,1625,42.28735417,61.84000015,350,0,-9.1875,-83.72267111,1
639,1625,42.28735417,61.84000015,350,0,-7.708,-83.72267111,1
640,1625,42.28736083,61.38999939,350,0,-5.25,-83.72208,1
641,1625,42.28736083,61.38999939,350,0,-1.875,-83.72208,1
642,1625,42.28736083,61.41999817,350,0,-4.5,-83.72208,1
643,1625,42.28736083,61.41999817,350,0,-1.875,-83.72208,1
644,1625,42.28736083,61.69999695,350,0,-5.25,-83.72208,1
645,1625,42.28736083,61.86999893,350,0,-4.5,-83.72208,1
646,1625,42.28737417,61.59999847,350,0,-7.371,-83.72147778,1
647,1625,42.28737417,61.86999893,350,0,-9.75,-83.72147778,1
648,1625,42.28737417,61.86999893,350,0,-4.5,-83.72147778,1
649,1625,42.28737417,61.97999954,350,0,-9.639,-83.72147778,1
650,1625,42.28737417,61.97999954,350,0,-7.371,-83.72147778,1
651,1625,42.28737417,62.14999771,350,0,-9.828,-83.72147778,1
652,1625,42.28737417,62.14999771,350,0,-9.75,-83.72147778,1
653,1625,42.28737417,62.14999771,350,0,-9.639,-83.72147778,1
654,1625,42.2874025,61.59999847,350,0,-7.371,-83.72087389,1
655,1625,42.2874025,61.59999847,350,0,-3.213,-83.72087389,1
656,1625,42.2874025,61.68999863,350,0,-0.945,-83.72087389,1
657,1625,42.2874025,61.68999863,350,0,0.378,-83.72087389,1
658,1625,42.2874025,61.82999802,350,0,-3.213,-83.72087389,1
659,1625,42.2874025,61.82999802,350,0,0.378,-83.72087389,1
660,1625,42.2874025,62.11999893,350,0,-0.945,-83.72087389,1
661,1625,42.2874025,62.11999893,350,0,-0.93125,-83.72087389,1
662,1625,42.28743861,58.3599968,350,0,-13.7825,-83.72026639,1
663,1625,42.28743861,60.22999954,350,0,-13.7825,-83.72026639,1
664,1625,42.28743861,60.22999954,350,0,-12.10625,-83.72026639,1
665,1625,42.28743861,62.02000046,350,0,-12.10625,-83.72026639,1
666,1625,42.28743861,62.02000046,350,0,-6.3325,-83.72026639,1
667,1625,42.28743861,62.11999893,350,0,-6.3325,-83.72026639,1
668,1625,42.28743861,62.11999893,350,0,-0.93125,-83.72026639,1
669,1625,42.28748611,50.82999802,350,0,-15.7675,-83.71969667,1
670,1625,42.28748611,53.57999802,350,0,-16.20375,-83.71969667,1
671,1625,42.28748611,53.57999802,350,0,-16.1385,-83.71969667,1
672,1625,42.28748611,53.57999802,350,0,-15.7675,-83.71969667,1
673,1625,42.28748611,55.86000061,350,0,-16.20375,-83.71969667,1
674,1625,42.28748611,55.86000061,350,0,-16.0175,-83.71969667,1
675,1625,42.28748611,58.3599968,350,0,-16.0175,-83.71969667,1
676,1625,42.28748611,58.3599968,350,0,-13.7825,-83.71969667,1
677,1625,42.28754806,36.13000107,350,0,-21.889,-83.71906583,1
678,1625,42.28754806,40.91999817,350,0,-21.889,-83.71906583,1
679,1625,42.28754806,40.91999817,350,0,-21.7035,-83.71906583,1
680,1625,42.28754806,44.52999878,350,0,-21.7035,-83.71906583,1
681,1625,42.28754806,44.52999878,350,0,-18.55,-83.71906583,1
682,1625,42.28754806,47.93000031,350,0,-18.55,-83.71906583,1
683,1625,42.28754806,47.93000031,350,0,-17.437,-83.71906583,1
684,1625,42.28754806,50.82999802,350,0,-17.437,-83.71906583,1
685,1625,42.28754806,50.82999802,350,0,-15.7675,-83.71906583,1
686,1629,42.28258139,32.27000046,350,0,9.8685,-83.74225667,1
687,1629,42.28258139,32.27000046,350,0,10.6425,-83.74225667,1
688,1629,42.28258139,34.79000092,350,0,10.6425,-83.74225667,1
689,1629,42.28258139,34.79000092,350,0,11.997,-83.74225667,1
690,1629,42.28258139,37.52000046,350,0,11.749,-83.74225667,1
691,1629,42.28258139,37.52000046,350,0,11.997,-83.74225667,1
692,1629,42.28259472,37.52000046,350,0,11.749,-83.74189944,1
693,1629,42.28259472,43.27999878,350,0,-1.3265,-83.74189944,1
694,1629,42.28259472,43.27999878,350,0,11.749,-83.74189944,1
695,1629,42.28259472,44.09999847,350,0,-3.9795,-83.74189944,1
696,1629,42.28259472,44.09999847,350,0,-1.3265,-83.74189944,1
697,1629,42.28259472,44.13999939,350,0,-3.9795,-83.74189944,1
698,1629,42.28261444,40.86999893,350,0,-14.6835,-83.74153694,1
699,1629,42.28261444,42.75,350,0,-14.6835,-83.74153694,1
700,1629,42.28261444,42.75,350,0,-9.854,-83.74153694,1
701,1629,42.28261444,42.75,350,0,-9.789,-83.74153694,1
702,1629,42.28261444,43.64999771,350,0,-9.854,-83.74153694,1
703,1629,42.28261444,43.64999771,350,0,-6.6325,-83.74153694,1
704,1629,42.28261444,44.13999939,350,0,-6.6325,-83.74153694,1
705,1629,42.28264583,21.14999962,350,0,5.7825,-83.74261583,1
706,1629,42.28264583,21.14999962,350,0,5.805,-83.74261583,1
707,1629,42.28264583,21.14999962,350,0,7.1595,-83.74261583,1
708,1629,42.28264583,26.07999992,350,0,7.1595,-83.74261583,1
709,1629,42.28264583,26.07999992,350,0,8.514,-83.74261583,1
710,1629,42.28264583,29.42000008,350,0,8.514,-83.74261583,1
711,1629,42.28264583,29.42000008,350,0,9.8685,-83.74261583,1
712,1629,42.28264583,32.27000046,350,0,9.8685,-83.74261583,1
713,1629,42.28265889,30.81999969,350,0,-19.38975,-83.74121417,1
714,1629,42.28265889,34.63000107,350,0,-19.38975,-83.74121417,1
715,1629,42.28265889,34.63000107,350,0,-19.01325,-83.74121417,1
716,1629,42.28265889,38.21999741,350,0,-19.01325,-83.74121417,1
717,1629,42.28265889,40.86999893,350,0,-19.01325,-83.74121417,1
718,1629,42.28265889,40.86999893,350,0,-14.6835,-83.74121417,1
719,1629,42.28268694,0.0,350,0,-1.72575,-83.74288056,1
720,1629,42.28268694,0.0,350,0,1.9175,-83.74288056,1
721,1629,42.28268694,0.0,350,0,1.9275,-83.74288056,1
722,1629,42.28268694,0.0,400,0,-1.72575,-83.74288056,1
723,1629,42.28268694,5.539999962,350,0,1.9275,-83.74288056,1
724,1629,42.28268694,9.819999695,350,0,1.9275,-83.74288056,1
725,1629,42.28268694,9.819999695,350,0,10.98675,-83.74288056,1
726,1629,42.28268694,15.21999931,350,0,5.7825,-83.74288056,1
727,1629,42.28268694,15.21999931,350,0,10.98675,-83.74288056,1
728,1629,42.28268694,21.14999962,350,0,5.7825,-83.74288056,2
729,1629,42.28271167,15.98999977,350,0,-12.43125,-83.74094778,1
730,1629,42.28271167,21.47999954,350,0,-16.83,-83.74094778,1
731,1629,42.28271167,21.47999954,350,0,-12.43125,-83.74094778,1
732,1629,42.28271167,26.19999886,350,0,-18.7425,-83.74094778,1
733,1629,42.28271167,26.19999886,350,0,-18.4485,-83.74094778,1
734,1629,42.28271167,26.19999886,350,0,-16.83,-83.74094778,1
735,1629,42.28271167,30.81999969,350,0,-19.38975,-83.74094778,1
736,1629,42.28271167,30.81999969,350,0,-18.4485,-83.74094778,1
737,1629,42.28272194,0.0,350,0,-1.3405,-83.74081028,1
738,1629,42.28272194,0.0,350,0,-1.337,-83.74081028,1
739,1629,42.28272194,0.0,400,0,-2.298,-83.74081028,1
740,1629,42.28272194,0.0,400,0,-1.532,-83.74081028,1
741,1629,42.28272194,0.0,400,0,-1.3405,-83.74081028,2
742,1629,42.28272194,4.489999771,350,0,-1.337,-83.74081028,1
743,1629,42.28272194,8.109999657,350,0,-1.337,-83.74081028,1
744,1629,42.28273639,0.0,400,0,-2.298,-83.74082667,1
745,1629,42.28273639,5.869999886,350,0,-8.60625,-83.74082667,1
746,1629,42.28273639,5.869999886,400,0,-8.60625,-83.74082667,1
